,Trend,Retweet,Like,Reply,Start Time
1001,#altseason2021,-21.584158420562744,-174.41584014892578,-6.861386060714722,2021-04-25 07:31:16+00:00
1002,#icx,-22.376237630844116,-82.36633682250977,-4.881188154220581,2021-04-25 02:54:23+00:00
1003,#cefi,-22.376237630844116,-82.36633682250977,-4.881188154220581,2021-04-25 12:50:14+00:00
1004,#freedom,-22.44554454088211,-36.07920789718628,-1.920792080461979,2021-04-25 00:25:52+00:00
1005,#esim,-22.44554454088211,-36.07920789718628,-1.920792080461979,2021-04-25 07:56:49+00:00
1006,#communication,-22.44554454088211,-36.07920789718628,-1.920792080461979,2021-04-25 07:56:49+00:00
1007,#mobile,-22.44554454088211,-36.07920789718628,-1.920792080461979,2021-04-25 07:56:49+00:00
1008,#internet,-22.44554454088211,-36.07920789718628,-1.920792080461979,2021-04-25 07:56:49+00:00
1009,#force,-22.44554454088211,-36.07920789718628,-1.920792080461979,2021-04-25 07:56:49+00:00
1010,#traveling,-22.44554454088211,-36.07920789718628,-1.920792080461979,2021-04-25 07:56:49+00:00
1011,#friendship,-22.44554454088211,-36.07920789718628,-1.920792080461979,2021-04-25 07:56:49+00:00
